param_name,param_value,run_id,seed,elapsed_sec,total,avg_latency,p50_latency,p95_latency,p99_latency,p999_latency,max_latency,tail_ratio,throughput,goodput,slo_violation_rate,hedge_count,affected_ratio
theta_iso,0.7,7,31230,17.065165758132935,139800,0.01839774773729484,0.017817552654446178,0.029789830112704134,0.03694090082126951,0.06017971110127626,0.18873851537486708,2.0732870298015538,2541.818181818182,2539.0363636363636,0.0010944206008583692,0,0.012331902718168813
theta_iso,0.7,6,33264,17.11622381210327,140515,0.01888120059020993,0.0181084352577372,0.03156019423260367,0.038376457178797306,0.06435904925160686,0.23261817398020312,2.11925860145206,2554.818181818182,2552.1272727272726,0.0010532683343415293,0,0.01246841974166459
theta_iso,0.7,5,65161,17.314724445343018,140817,0.01859514581628331,0.018023786311040624,0.030040603479785915,0.0372945100764133,0.04646654324939047,0.20959771747002165,2.069182880489891,2560.309090909091,2558.418181818182,0.0007385471924554564,0,0.012619215009551404
theta_iso,0.7,1,1151,17.55844283103943,141070,0.01882072002371594,0.018173069892819527,0.030854353774329,0.0378373090526825,0.06048090156373122,0.1670499875890208,2.0820537903523184,2564.909090909091,2561.836363636364,0.001197986815056355,0,0.01265329269157156
debounce,1.0,0,363,16.973572731018066,140283,0.018452934884579594,0.017851345407230212,0.029869281618136154,0.037216103002472564,0.05548220402204735,0.2243815347876712,2.0847786065132756,2550.6,2547.9454545454546,0.001040753334331316,0,0.01279556325427885
theta_iso,0.7,4,31205,17.51494550704956,141220,0.018665572264899566,0.01800948171287331,0.03006758948838079,0.03768065698648435,0.08283296702314133,0.14211944035120894,2.092267705824646,2567.6363636363635,2560.672727272727,0.0027120804418637586,0,0.01761081999716754
debounce,1.0,2,2422,17.136287212371826,140815,0.018825009923751863,0.01814124988106869,0.031102163912094836,0.03812481929954251,0.04921209057480822,0.20205463159016368,2.101554167958829,2560.2727272727275,2557.927272727273,0.000916095586407698,0,0.012555480595107055
theta_iso,0.7,9,29171,17.310943603515625,140705,0.01841910806379978,0.017847179927116485,0.029965957100296235,0.03768432150292952,0.05417753304654421,0.15832842548374337,2.111500060896067,2558.2727272727275,2555.0545454545454,0.001257951032301624,0,0.018663160513130307
debounce,1.0,3,32719,17.063706398010254,140266,0.018455062393008728,0.01787649028722349,0.029858655406027168,0.03684698574884049,0.053744297683056386,0.19145697811602957,2.0611979844374377,2550.2909090909093,2547.4363636363637,0.0011193018978227084,0,0.012476295039425092
debounce,1.0,1,96003,17.306029081344604,140993,0.018704046949920384,0.0181112708875677,0.03009173882051995,0.037365229500324774,0.05605181913057253,0.14823555008363876,2.063092630676391,2563.509090909091,2560.7272727272725,0.0010851602561829311,0,0.012617647684636826
theta_iso,0.7,8,67195,17.8281569480896,141196,0.018934149083942857,0.018223500506915347,0.030857841488499016,0.037823991452377616,0.10398105875160406,0.24130530249754045,2.075561247852705,2567.2,2564.2181818181816,0.001161505991671152,0,0.012507436471288139
debounce,1.0,4,36353,16.885854959487915,140444,0.018572533497190884,0.017954702554330737,0.02998269324728904,0.03723700365732764,0.05005594073477505,0.17018540396056814,2.073941550668905,2553.5272727272727,2550.9454545454546,0.0010110791489846486,0,0.012723932670673009
debounce,1.0,6,38412,16.640337228775024,140832,0.018606455281011975,0.017948971416881676,0.029956897272652938,0.037430994064362795,0.08707544230842626,0.16861921675756975,2.0854116481102394,2560.581818181818,2555.090909090909,0.002144399000227221,0,0.01653033401499659
debounce,1.0,5,34778,17.135155200958252,140757,0.018690157452381003,0.01807418153781626,0.030156245850635338,0.037266060325568735,0.05512464963033333,0.22219765389203694,2.0618394391800083,2559.2181818181816,2556.4545454545455,0.0010798752459913183,0,0.012532236407425562
debounce,1.0,7,68709,16.83224606513977,140812,0.018808547150029418,0.018098826528333944,0.030988542921886617,0.03813850153776794,0.07310083307200396,0.235011397251224,2.107236150258782,2560.2181818181816,2556.6545454545453,0.0013919268244183733,0,0.012818509786097776
debounce,1.0,8,27657,17.014521837234497,140455,0.018623488419449885,0.017971626258699303,0.030218849145081703,0.03752007873005019,0.05397594969791007,0.20208714780296688,2.0877397621090807,2553.7272727272725,2550.9454545454546,0.0010893168630522231,0,0.01265173899113595
debounce,2.0,2,6568,16.70824885368347,140575,0.018456064803129002,0.01782813250402171,0.0299590866734448,0.03780764823260094,0.06622546680187197,0.16789179966398926,2.120673504309675,2555.909090909091,2551.018181818182,0.0019135692690734484,0,0.01808287391072381
debounce,2.0,3,91857,16.755433082580566,140671,0.018655896829814902,0.018050027818588887,0.030395350634353946,0.03763661816219148,0.04965094567308012,0.17730848707643432,2.085127986530374,2557.6545454545453,2555.1272727272726,0.0009881212190145801,0,0.012916663704672605
debounce,2.0,4,4509,16.992437601089478,140106,0.018497488722488103,0.017914989615807286,0.029929283610712787,0.037133540077174856,0.04832522197386914,0.11780243359862119,2.0727636952917954,2547.3818181818183,2545.0,0.0009350063523332334,0,0.012990164589667823
debounce,2.0,5,74212,17.074702501296997,140971,0.01856033812410484,0.01791950823484001,0.029955473761805962,0.03749977939692355,0.07272609258598613,0.21180277374833878,2.0926790459581133,2563.109090909091,2558.1272727272726,0.0019436621716523257,0,0.017719956586815726
debounce,2.0,0,40499,17.19843316078186,140519,0.01859815641007417,0.017971856897508687,0.03020144173317335,0.0375336107051642,0.048356847666285195,0.17745759476645162,2.088465923093747,2554.890909090909,2552.6181818181817,0.0008895594190109523,0,0.012802539158405625
debounce,2.0,8,68519,16.78743076324463,141456,0.019060360603233895,0.01815414944971927,0.03177327199738844,0.038837645971532817,0.11454792275807749,0.18470330892648512,2.139326112693943,2571.927272727273,2562.0545454545454,0.003838649474041398,0,0.017468329374505147
debounce,1.0,9,70768,17.501150131225586,141337,0.019661722348726065,0.017353051154572086,0.034060340695866324,0.08782578432817581,0.11982087021174141,0.18089732937268543,5.0611148175539125,2569.7636363636366,2485.690909090909,0.032716132364490544,0,0.04785017369832387
debounce,2.0,6,70578,17.07265305519104,140568,0.01872452062528731,0.018053744387406923,0.030729212099651265,0.0380723969059977,0.05236100896134631,0.1854015269171736,2.1088365986035806,2555.7818181818184,2552.8,0.0011666951226452678,0,0.012762506402595184
