baseline,metric,mean,ci_95,min,max,n
lit_retry,goodput,2548.312631578947,3.3232645941005146,2539.0947368421052,2554.5157894736844,10
lit_retry,slo_violation_rate,0.004113713629802358,4.847306353061154e-06,0.004102062939360095,0.004122710291140699,10
lit_retry,affected_ratio,0.04030651079809687,0.0001794860352131544,0.03974520302334954,0.04065930448807623,10
no_mitigation,p99_latency,0.032330293383573794,0.0002832101820278494,0.03181514104810013,0.032896980208541864,10
no_mitigation,p999_latency,0.28578245973481753,0.0015482615495222211,0.2814262198250414,0.28813988001269364,10
no_mitigation,p95_latency,0.026801297327072364,9.019009310575224e-05,0.0265949597250298,0.02695161494958711,10
no_mitigation,p50_latency,0.014755858306006786,4.653351794905268e-05,0.014630167966600993,0.014849020470897756,10
no_mitigation,avg_latency,0.016451823944328307,4.2915905789048006e-05,0.016334210963726583,0.016527896331884506,10
no_mitigation,max_latency,0.4032596968375543,0.015446364763864838,0.375398399403128,0.4506681533284791,10
no_mitigation,tail_ratio,2.190995342168832,0.016581655981522732,2.1671871641791314,2.2338100089702633,10
no_mitigation,throughput,2560.2263157894736,3.3263858784844618,2551.021052631579,2566.3684210526317,10
no_mitigation,goodput,2549.6536842105265,3.322560042749707,2540.463157894737,2555.7894736842104,10
no_mitigation,slo_violation_rate,0.004129577977305912,5.15150386364618e-06,0.0041203943102443505,0.004138693691277383,10
no_mitigation,affected_ratio,0.04032989160490599,0.00018067936836844737,0.03976672598522927,0.04068297056005395,10
