balancer,fault,baseline,run_id,seed,elapsed_sec,total,avg_latency,p50_latency,p95_latency,p99_latency,p999_latency,max_latency,tail_ratio,throughput,goodput,slo_violation_rate,hedge_count,affected_ratio
lor,S2_progressive,adaptive,3,45,6.760405778884888,127609,0.011092669233381312,0.009999999999999787,0.019002408797381066,0.01988656134091812,0.01999387062982106,0.029961179087255374,1.9886561340918545,2552.18,2552.18,0.0,2654,0.0
lor,S2_progressive,adaptive,6,48,6.737149238586426,127905,0.011114550736433568,0.009999999999999787,0.01898329778229026,0.019879740551117776,0.019989904712421947,0.02989468487371738,1.98797405511182,2558.1,2558.1,0.0,2336,0.0
lor,S2_progressive,adaptive,7,49,6.665340900421143,128487,0.011072644851465405,0.009999999999999787,0.01891529068398441,0.019876843195940665,0.019989173765195992,0.01999987513433865,1.9876843195941087,2569.74,2569.74,0.0,1629,0.0
lor,S2_progressive,adaptive,8,50,6.652791500091553,127362,0.011089413558223071,0.009999999999999787,0.018983398269099182,0.019889614113687237,0.01999383978723209,0.029983726611426675,1.9889614113687661,2547.24,2547.24,0.0,3150,0.0
lor,S4_multi_node,no_mitigation,0,42,5.972980976104736,127632,0.012929463918002239,0.009999999999999787,0.030000000000001137,0.05911228508103676,0.05995475530008108,0.08997345927932798,5.911228508103802,2552.64,2470.32,0.03224896577660775,0,0.05211859094897831
lor,S4_multi_node,no_mitigation,2,44,5.980124473571777,128242,0.013047281208105468,0.009999999999999787,0.030000000000001137,0.05922567290038449,0.059960981616250596,0.0862245804787598,5.922567290038575,2564.84,2479.42,0.033304221705837404,0,0.0518472887197642
lor,S4_multi_node,no_mitigation,1,43,6.037631273269653,128291,0.013053756825751552,0.009999999999999787,0.030000000000001137,0.059226484763923545,0.05997084234979799,0.08991421749717432,5.922648476392481,2565.82,2479.72,0.033556523840331746,0,0.05182748594991075
lor,S2_progressive,adaptive,9,51,6.4782538414001465,127964,0.011086624235034459,0.009999999999999787,0.018928137639499455,0.019873511901107647,0.019989414993215965,0.029221319201390372,1.987351190110807,2559.28,2559.28,0.0,2639,0.0
lor,S4_multi_node,no_mitigation,3,45,5.894856691360474,127605,0.01294338476667568,0.009999999999999787,0.030000000000001137,0.05910660117508598,0.059957543062122566,0.08974552788636103,5.9106601175087246,2552.1,2469.26,0.03245954312135105,0,0.05212961874534697
lor,S4_multi_node,no_mitigation,4,46,5.992172479629517,127924,0.012956756123088735,0.009999999999999787,0.030000000000001137,0.059139272739725614,0.05995549668524728,0.08102229902383584,5.913927273972687,2558.48,2475.06,0.03260529689503142,0,0.0519761733529283
lor,S4_multi_node,no_mitigation,5,47,5.784431457519531,128485,0.01301184608449283,0.009999999999999787,0.030000000000001137,0.05921471253508912,0.05995883985663724,0.06690331793625859,5.921471253509038,2569.7,2484.16,0.033287932443475894,0,0.05174923142779313
lor,S4_multi_node,no_mitigation,7,49,5.808345556259155,128484,0.013066993671619176,0.009999999999999787,0.030000000000001137,0.05921889478288815,0.05995908734042223,0.08643967351539672,5.921889478288941,2569.68,2483.24,0.03363842968774322,0,0.05175741726596308
lor,S4_multi_node,no_mitigation,6,48,5.970717191696167,127901,0.013005827111268081,0.009999999999999787,0.030000000000001137,0.05919347613599513,0.059955025650516115,0.07919857034031708,5.919347613599639,2558.02,2473.56,0.033017724646406205,0,0.05198552005066419
lor,S4_multi_node,no_mitigation,9,51,5.8164262771606445,127959,0.012972862940436841,0.009999999999999787,0.030000000000001137,0.05909793283778796,0.05994434606113839,0.08948820070163777,5.909793283778923,2559.18,2474.34,0.03315124375776616,0,0.051977586570698425
lor,S4_multi_node,no_mitigation,8,50,5.961205005645752,127360,0.012885530969701159,0.009999999999999787,0.030000000000001137,0.058992604119896125,0.05995299967393871,0.08628551136042972,5.899260411989738,2547.2,2466.3,0.03176036432160804,0,0.05219064070351759
lor,S4_multi_node,fixed_isolation,0,42,6.060781002044678,127633,0.012981934142561635,0.010000000000001563,0.019863290682987866,0.026599444625097945,0.029949097325768396,0.03994119556151787,2.6599444625093787,2552.66,2552.66,0.0,0,0.0
lor,S4_multi_node,fixed_isolation,1,43,6.0211265087127686,128296,0.012551645729634003,0.010000000000001563,0.019803010448371516,0.019994026118454043,0.029935946798489346,0.0399917633943474,1.9994026118450918,2565.92,2565.92,0.0,25,0.0
lor,S4_multi_node,fixed_isolation,3,45,6.014087200164795,127606,0.012364963680576442,0.010000000000001563,0.01975337591994064,0.019974994079440124,0.029587344753212143,0.037753631542162935,1.9974994079437,2552.12,2552.12,0.0,24,0.0
lor,S4_multi_node,fixed_isolation,4,46,6.003583908081055,127929,0.012442755575910791,0.010000000000001563,0.019772364323610247,0.01997975246600305,0.029560918414533177,0.0299972857501416,1.9979752465999925,2558.58,2558.58,0.0,0,0.0
lor,S4_multi_node,fixed_isolation,2,44,6.1262078285217285,128243,0.013236019283679665,0.010000000000001563,0.019884248104826873,0.058906613095684436,0.059977462912405084,0.08997765683852776,5.890661309567522,2564.86,2510.96,0.021014792230375147,0,0.02594293645657073
lor,S4_multi_node,fixed_isolation,5,47,6.0166015625,128486,0.23791656678505105,0.18995896927399514,0.6491853504267979,0.7197701933550649,0.7397902602579252,0.7497632232554174,3.789082432411363,2569.72,1174.08,0.5431097551484209,32,0.0
lor,S4_multi_node,fixed_isolation,6,48,5.998263835906982,127903,0.013121224949023975,0.010000000000001563,0.0198634167494502,0.05350963966373639,0.05995730611607474,0.0899909303236548,5.350963966372802,2558.06,2529.9,0.011008342259368427,0,0.01301767745869917
lor,S4_multi_node,fixed_isolation,7,49,6.119746923446655,128485,0.012674648724285885,0.010000000000001563,0.01979692857794788,0.05210039067074433,0.0599232884666388,0.0899845315709058,5.210039067073619,2569.7,2542.74,0.010491497061913843,0,0.012950928123905515
lor,S4_multi_node,fixed_isolation,8,50,6.146634101867676,127362,0.012878899422355684,0.010000000000001563,0.01983196802821041,0.01999306221587631,0.029588652961664963,0.02999911934404409,1.9993062215873183,2547.24,2547.24,0.0,27,0.0
lor,S4_multi_node,fixed_isolation,9,51,6.195704460144043,127960,0.013137505648534045,0.010000000000001563,0.0198692658075565,0.0533723140758816,0.059943816773793575,0.11947635353221742,5.337231407587326,2559.2,2531.54,0.01080806502031885,0,0.013011878712097531
lor,S4_multi_node,adaptive,0,42,6.379463195800781,127631,0.01268700115817445,0.009999999999999787,0.019839224923327237,0.058681533590161185,0.05995249714887106,0.08941006579252786,5.868153359016244,2552.62,2492.2,0.02366979808980577,401,0.03365169903863482
lor,S4_multi_node,adaptive,1,43,6.316335439682007,128296,0.012645025166580646,0.010000000000001563,0.019803763237277394,0.05589633441169202,0.05993854721777209,0.11973300152742183,5.589633441168329,2565.92,2532.3,0.013102512938828957,767,0.016602232337719024
lor,S4_multi_node,adaptive,2,44,6.22861909866333,128242,0.013048256722867217,0.009999999999999787,0.030000000000001137,0.05918652015596937,0.05995299354754082,0.08226073016789925,5.918652015597063,2564.84,2477.98,0.03386566023611609,565,0.0518472887197642
lor,S4_multi_node,adaptive,3,45,6.276074647903442,127606,0.012363682282996826,0.010000000000001563,0.019753077327412605,0.01997481452913128,0.029587344753212143,0.037753631542162935,1.9974814529128158,2552.12,2552.12,0.0,493,0.0
lor,S4_multi_node,adaptive,4,46,6.263461589813232,127929,0.012489302998771658,0.010000000000001563,0.0197762384202953,0.023211290180540276,0.05964440596821303,0.08911988401631987,2.321129018053665,2558.58,2547.6,0.004291442909738995,513,0.005987696300291568
lor,S4_multi_node,adaptive,5,47,6.41269588470459,128484,0.012864723853735195,0.009999999999999787,0.019885431020445665,0.05907538636913394,0.05996036240012902,0.0867217162520717,5.90753863691352,2569.68,2498.54,0.027684380934591076,811,0.038821954484605084
lor,S4_multi_node,adaptive,6,48,6.453083753585815,127901,0.01284769897837054,0.009999999999999787,0.01988802824486413,0.05895165581387474,0.05994773370809057,0.08914784531782516,5.895165581387599,2558.02,2488.22,0.02728672957990946,506,0.0389989132219451
lor,S4_multi_node,adaptive,7,49,6.416574001312256,128482,0.012912990325993114,0.009999999999999787,0.019891632623977352,0.05896427534155883,0.05994471672345409,0.0853808546421746,5.896427534156009,2569.64,2499.16,0.02742796656340966,664,0.038838125184850796
lor,S4_multi_node,adaptive,8,50,6.394931793212891,127361,0.01271220061737489,0.009999999999999787,0.01987583154913608,0.0588882051775883,0.059950696097990745,0.08942423564879931,5.888820517758956,2547.22,2479.66,0.026523032953572914,640,0.03928989251026609
lor,S6_cascade,no_mitigation,0,42,5.998708248138428,127634,0.012034134153284609,0.009999999999999787,0.019069541319623417,0.08217597851132494,0.09974345283536566,0.09999862119024527,8.21759785113267,2552.68,2508.6,0.017268126047918265,0,0.0474089976025197
lor,S6_cascade,no_mitigation,2,44,5.962695121765137,128243,0.01213210398287157,0.009999999999999787,0.019219285686071074,0.08498713327570527,0.09979719498364262,0.09999774908980363,8.498713327570709,2564.86,2519.8,0.017568210350662413,0,0.047176064190638085
lor,S6_cascade,no_mitigation,1,43,6.0261390209198,128293,0.012105489256115223,0.009999999999999787,0.01917574764282435,0.08331713323070561,0.09973704182562655,0.14930034894810262,8.331713323070739,2565.86,2520.76,0.01757695275658064,0,0.047173267442494914
lor,S6_cascade,no_mitigation,3,45,6.004799127578735,127606,0.012038781101278156,0.009999999999999787,0.01904585893037858,0.08267731991666356,0.09974500536174764,0.12540433517195027,8.267731991666533,2552.12,2507.5,0.01748350391047443,0,0.04744291020798395
lor,S4_multi_node,adaptive,9,51,6.450080156326294,127959,0.012972862940436841,0.009999999999999787,0.030000000000001137,0.05909793283778796,0.05994434606113839,0.08948820070163777,5.909793283778923,2559.18,2474.34,0.03315124375776616,871,0.051977586570698425
lor,S6_cascade,no_mitigation,4,46,5.906462907791138,127926,0.012058105628867395,0.009999999999999787,0.019078468569062146,0.08340279618540869,0.0997794987627008,0.14950038296325374,8.340279618541047,2558.52,2513.28,0.017682097462595563,0,0.04730078326532527
lor,S6_cascade,no_mitigation,5,47,5.985195875167847,128485,0.012103765568118928,0.009999999999999787,0.019191265828244753,0.08381661081461443,0.0997861466458187,0.09999475876293218,8.381661081461623,2569.7,2523.94,0.017807526170370083,0,0.04708720862357474
lor,S6_cascade,no_mitigation,6,48,5.991454362869263,127901,0.012088239701926635,0.009999999999999787,0.019115637645171546,0.08379575269743356,0.09974628375932898,0.09999903393154597,8.379575269743535,2558.02,2513.52,0.01739626742558698,0,0.047325665944754146
lor,S6_cascade,no_mitigation,7,49,5.922418832778931,128483,0.01213293907480812,0.009999999999999787,0.019226487837411807,0.08372773522283745,0.09977581170635354,0.13251314480118737,8.372773522283923,2569.66,2524.98,0.017387514301502923,0,0.047142423511281645
lor,S6_cascade,no_mitigation,8,50,5.9047935009002686,127360,0.012012371663877332,0.009999999999999787,0.019020162682514295,0.08164280048280502,0.09970566946178781,0.14951994824681947,8.164280048280675,2547.2,2503.54,0.01714038944723618,0,0.04747958542713568
lor,S6_cascade,no_mitigation,9,51,5.98852276802063,127960,0.012062023169080354,0.009999999999999787,0.019059579039890192,0.08321776970892351,0.0997627193425339,0.09999918244384531,8.321776970892529,2559.2,2514.88,0.01731791184745233,0,0.0473429196623945
lor,S6_cascade,fixed_isolation,0,42,6.2200140953063965,127635,0.011326647311522775,0.009999999999999787,0.019286139937231894,0.0199167965195846,0.019999588929278573,0.09985498812398674,1.9916796519585027,2552.7,2551.86,0.0003290633446938536,0,0.027437615074235124
lor,S6_cascade,fixed_isolation,1,43,6.36177134513855,128296,0.01122280211826689,0.009999999999999787,0.019165823242135893,0.019916232447943116,0.027940693345661266,0.09950492585787885,1.991623244794354,2565.92,2564.96,0.0003741348132443724,0,0.027210513188252166
lor,S6_cascade,fixed_isolation,2,44,6.202747821807861,128245,0.011425844750023293,0.009999999999999787,0.01936590979803938,0.019920505246742267,0.0199975523583592,0.09985355251025041,1.9920505246742692,2564.9,2563.94,0.00037428359780108386,0,0.027314905064524934
lor,S6_cascade,fixed_isolation,3,45,5.9479734897613525,127608,0.011576009975107483,0.009999999999999787,0.01949540010462982,0.019936359236137697,0.0262828631545999,0.0996839688644684,1.9936359236138121,2552.16,2551.3,0.00033696946899880887,0,0.02756880446366999
lor,S6_cascade,fixed_isolation,4,46,5.908376932144165,127929,0.011333072374723821,0.009999999999999787,0.019273259283001207,0.01991092168636726,0.019998983102023943,0.09996889159915767,1.9910921686367684,2558.58,2557.72,0.00033612394375004883,0,0.027358925654073742
lor,S6_cascade,fixed_isolation,5,47,5.9242753982543945,128487,0.012336201549592689,0.009999999999999787,0.019791636282445603,0.023406240822783298,0.02991836573863233,0.14985321437539412,2.3406240822783797,2569.74,2568.74,0.00038914442706266004,0,0.027481379439165052
lor,S6_cascade,fixed_isolation,6,48,6.0208516120910645,127905,0.011395205025332372,0.009999999999999787,0.019328689275647546,0.01991647214161702,0.01999891032987506,0.0997868302068241,1.9916472141617445,2558.1,2556.6,0.0005863726984871585,0,0.027786247605644816
lor,S6_cascade,adaptive,2,44,5.53812050819397,128244,0.011871871008703799,0.010000000000001563,0.01964420545066261,0.019955599665557953,0.027943795321697735,0.09998110164390184,1.9955599665554835,2564.88,2563.9,0.0003820841520850878,1841,0.027213748791366458
lor,S6_cascade,fixed_isolation,8,50,5.900500297546387,127362,0.011274825601432061,0.009999999999999787,0.019218307288025382,0.019906842782313562,0.01999626465821462,0.09997620715171962,1.9906842782313987,2547.24,2546.26,0.0003847301392880137,0,0.027496427505849467
lor,S6_cascade,fixed_isolation,7,49,6.079474687576294,128486,0.011260345693121836,0.009999999999999787,0.019209844930541564,0.019905154462681197,0.019996990134599494,0.09996074911374109,1.990515446268162,2569.72,2568.74,0.0003813645066388556,0,0.027178058309854772
lor,S6_cascade,fixed_isolation,9,51,5.793903589248657,127963,0.011363600149652531,0.009999999999999787,0.01930539876604733,0.01991460797938295,0.019996264009850245,0.09995804210744552,1.9914607979383374,2559.26,2558.5,0.00029696084024288273,0,0.02741417440979033
lor,S6_cascade,adaptive,0,42,5.902976751327515,127635,0.011249333081885622,0.009999999999999787,0.01918596322328838,0.019907545803452463,0.019995178827484424,0.09985498812398674,1.9907545803452886,2552.7,2551.86,0.0003290633446938536,1982,0.027280918243428525
lor,S6_cascade,adaptive,1,43,5.92752742767334,128296,0.011328957782619649,0.009999999999999787,0.0192873736357404,0.019926915735573657,0.029183369997883676,0.09998329708984244,1.9926915735574082,2565.92,2564.96,0.0003741348132443724,2587,0.027109185009665148
lor,S6_cascade,adaptive,3,45,5.83893609046936,127608,0.011262174816643064,0.009999999999999787,0.019212434578111903,0.019908451931108608,0.019997721725526767,0.09946343313143302,1.9908451931109032,2552.16,2551.28,0.0003448059682778509,2652,0.027263180991787348
lor,S6_cascade,adaptive,4,46,5.83375096321106,127929,0.011317742120710924,0.009999999999999787,0.019262870741083304,0.019911250377556727,0.019999867871409664,0.09996426070759767,1.9911250377557153,2558.58,2557.52,0.00041429230276168814,2583,0.027265123623259776
lor,S6_cascade,adaptive,5,47,5.454288005828857,128487,0.0113384131174123,0.009999999999999787,0.019306055497676767,0.0199105832890659,0.019998090534157947,0.09979301467879509,1.9910583289066324,2569.74,2568.26,0.0005759337520527369,2335,0.027364636111046253
lor,S6_cascade,adaptive,6,48,5.371153354644775,127905,0.011320580844804265,0.009999999999999787,0.019261020022597105,0.019907448376431488,0.019998778798187004,0.09994684474393623,1.9907448376431913,2558.1,2556.38,0.0006723740275986083,2213,0.02765333646065439
lor,S6_cascade,adaptive,7,49,5.292557239532471,128486,0.011324651370496914,0.009999999999999787,0.01928565443959185,0.01991046879934011,0.019996990134599494,0.09993278039137365,1.9910468799340533,2569.72,2568.74,0.0003813645066388556,1895,0.027162492411624613
lor,S6_cascade,adaptive,8,50,5.141510963439941,127362,0.011259378184427443,0.009999999999999787,0.01923184769454824,0.019910703334779,0.01999980305413754,0.09984768666910426,1.9910703334779425,2547.24,2546.02,0.00047894976523609866,2790,0.02741005951539706
lor,S6_cascade,adaptive,9,51,4.913407802581787,127963,0.011282123077133738,0.009999999999999787,0.019222702473100383,0.019904187874863446,0.019994925032682204,0.09987553662887194,1.990418787486387,2559.26,2558.48,0.0003047755991966428,2205,0.02723443495385385
