load_factor,fault_scenario,baseline,run_id,seed,elapsed_sec,total,avg_latency,p50_latency,p95_latency,p99_latency,p999_latency,max_latency,tail_ratio,throughput,goodput,slo_violation_rate,hedge_count,affected_ratio
0.85,s3_2node_3x,adaptive,2,13029,18.166216135025024,149529,0.01822572021592601,0.017724345551897613,0.029551857632783653,0.03635329777458722,0.054736169799471934,0.11767084653893889,2.051037521703877,2718.7090909090907,2715.3636363636365,0.0012305305325388386,0,0.007951634799938474
0.85,s3_2node_3x,adaptive,3,43326,18.296717882156372,150335,0.018562017663976763,0.018029590186550593,0.029891779064504752,0.03711405309888832,0.045080795728894306,0.12879588783373386,2.0585078592953283,2733.3636363636365,2731.836363636364,0.0005587521202647421,0,0.006259354109156218
0.85,s3_2node_3x,adaptive,4,53040,17.937725067138672,149930,0.018469191813714637,0.01791676112789453,0.02987778630550526,0.037068215129520514,0.04475954207774446,0.1192078832473129,2.06891272730143,2726.0,2724.7090909090907,0.00047355432535183087,0,0.0064096578403254854
0.85,s3_2node_3x,adaptive,5,45385,17.692471265792847,149480,0.018305422225580514,0.017832920967808974,0.029607945679648837,0.036306684798904275,0.04530289928015957,0.11818378492141868,2.0359359447867873,2717.818181818182,2715.927272727273,0.0006957452502006958,0,0.006449023280706449
0.85,s3_2node_3x,adaptive,7,79316,17.581933736801147,149657,0.018277770727136426,0.01784434080793318,0.029504882032490794,0.03600187668447859,0.04209529937168869,0.13601770948809921,2.017551506776478,2721.0363636363636,2719.7090909090907,0.00048778206164763424,0,0.006174118150170055
0.85,s3_2node_3x,adaptive,6,49019,18.121086597442627,150374,0.018603574860187485,0.018056010366947817,0.029899374657623847,0.03700503041021164,0.05686578610960805,0.14170177239594217,2.0494577516387946,2734.072727272727,2730.5636363636363,0.0012834665567185816,0,0.008385758176280475
0.85,s3_2node_3x,adaptive,9,81375,17.918689250946045,149233,0.018164883671963103,0.017693114527716602,0.029492249240949772,0.036088400388871344,0.04189444866212701,0.12913749257072027,2.0396861350972535,2713.327272727273,2711.927272727273,0.0005159716684647498,0,0.006285473052206951
0.85,s3_2node_3x,adaptive,8,73875,18.488792419433594,150736,0.018839307921453205,0.018263846479281476,0.030569666644241877,0.03742464215094044,0.04406932482591249,0.13898519126673925,2.049110640159782,2740.6545454545453,2739.309090909091,0.0004909245303046385,0,0.00603041078441779
0.85,s3_2node_3x,fixed_isolation,0,6982,17.857441902160645,149458,0.018199833006453215,0.017751620558847492,0.029484206710424843,0.03588606889488074,0.04100643135956096,0.1319465885452722,2.0215657931576816,2717.418181818182,2716.181818181818,0.000454977318042527,0,0.006383064138420158
0.85,s3_2node_3x,fixed_isolation,2,95077,18.130643367767334,149859,0.018333888999229202,0.017815996384797472,0.029622531298769596,0.03642665278610963,0.053562484526070875,0.12553182289014053,2.044603736964876,2724.7090909090907,2721.690909090909,0.0011077079121040445,0,0.007433654301710274
0.85,s3_2node_3x,fixed_isolation,1,91443,18.86910891532898,149515,0.018291956519623342,0.01780415837469551,0.029638651128574976,0.03636027497848201,0.04302326038564281,0.11927081905749937,2.0422349775409616,2718.4545454545455,2717.072727272727,0.0005083102029896666,0,0.006226799986623416
0.85,s3_2node_3x,fixed_isolation,5,27433,17.654507637023926,149080,0.01838846385412216,0.017817580695965063,0.02989349105895691,0.03700903985564981,0.04442167528647245,0.11939244016044803,2.0771080253353817,2710.5454545454545,2709.2,0.0004963777837402736,0,0.00626509256774886
0.85,s3_2node_3x,fixed_isolation,6,25758,18.035898685455322,149493,0.01817995704468394,0.017733119632833194,0.029432925481452793,0.03584614719715628,0.04178726027157712,0.12370681068264133,2.021423637766842,2718.0545454545454,2716.672727272727,0.0005083850079936853,0,0.006221027071501676
0.85,s3_2node_3x,fixed_isolation,3,25374,18.276861906051636,149393,0.018280062817262768,0.017800550695000084,0.029563913344248852,0.03632045011477487,0.042183438363594915,0.11923177564188947,2.0404115994555583,2716.2363636363634,2715.109090909091,0.0004150127516014807,0,0.006084622438802353
0.85,s3_2node_3x,fixed_isolation,7,61364,17.91269540786743,149739,0.018443963742639142,0.017925571093908133,0.029745641963693004,0.03649043198446867,0.0422464163067857,0.11889013913869206,2.0356635664941054,2722.5272727272727,2721.2727272727275,0.00046080179512351493,0,0.006110632500550959
0.85,s3_2node_3x,fixed_isolation,8,59789,18.042190074920654,149682,0.018366532858227296,0.017858063797273616,0.02966541361518295,0.03643214915180086,0.04276390708633337,0.1315253228146691,2.04009513939372,2721.490909090909,2720.2363636363634,0.00046097727181625044,0,0.006213171924479897
0.85,s3_2node_3x,fixed_isolation,4,27817,18.57374668121338,149705,0.018359697026367486,0.01787095082280743,0.029677184250370914,0.03643420919545405,0.04281308654734898,0.11804882697826358,2.038739267804131,2721.909090909091,2720.5272727272727,0.0005076650746468054,0,0.0063324538258575196
0.85,s3_2node_3x,lit_blacklist,0,8365,17.639068365097046,149829,0.01840712650058475,0.01790590338279685,0.029784123972498834,0.036821519869200334,0.043747299531542765,0.11462577822829978,2.05638995598383,2724.163636363636,2723.5272727272727,0.00023359963691942147,0,0.0058867108503694214
0.85,s3_2node_3x,fixed_isolation,9,63423,18.34355878829956,149325,0.018220777868966656,0.017745527218504975,0.029552676643203307,0.03615671233594981,0.042432293372652655,0.11995791707056291,2.037511305848705,2715.0,2713.5636363636363,0.0005290473798761091,0,0.006375355767620961
0.85,s3_2node_3x,lit_blacklist,1,11999,17.709962606430054,149838,0.01843267079902579,0.017953716032920397,0.029763029761707926,0.036794530845958066,0.043907884563394825,0.11655954255515333,2.049410315863895,2724.327272727273,2723.6,0.00026695497804295307,0,0.005893031140298189
0.85,s3_2node_3x,lit_blacklist,2,10424,18.189762830734253,149356,0.01816403223271938,0.017712162504203377,0.029444111242438176,0.036149143749048665,0.04173092809264737,0.11808554772833091,2.0409220918377358,2715.5636363636363,2715.0,0.0002075577814081791,0,0.006146388494603498
0.85,s3_2node_3x,lit_blacklist,4,44355,17.989853143692017,149733,0.01848906226633493,0.01792983796633507,0.02994966115618034,0.037432684042555585,0.04518850626199187,0.10020481729351438,2.087731306486925,2722.418181818182,2721.7818181818184,0.00023374940727828868,0,0.005837056627463552
0.85,s3_2node_3x,lit_blacklist,3,14058,18.061914920806885,150028,0.018495567660155178,0.017995162393178887,0.029796606897617296,0.036620348347861195,0.0405867684941652,0.1080681894660831,2.0350107183107298,2727.7818181818184,2727.2,0.00021329351854320526,0,0.005792252112938918
0.85,s3_2node_3x,lit_blacklist,5,52011,18.172388315200806,149454,0.018343307089695813,0.017830801709983746,0.02969554906398244,0.036694609080349494,0.04367409364449123,0.11301893848456324,2.057933775339087,2717.3454545454547,2716.6181818181817,0.00026764087946792994,0,0.005834571172400872
0.85,s3_2node_3x,lit_blacklist,9,72846,17.219592094421387,148902,0.018019892460071303,0.017590354086973292,0.029348109848868417,0.035539215143650646,0.03987360537204454,0.09833280719461257,2.0203808842011632,2707.309090909091,2706.8,0.00018804314246954372,0,0.0059636539468912435
0.85,s3_2node_3x,lit_blacklist,7,6777,17.643245697021484,149971,0.01836650809025594,0.01789772803944345,0.029606092483707158,0.03636037338225257,0.04145004747176249,0.10233494934881371,2.031563632105745,2726.7454545454543,2726.1272727272726,0.00022671049736282348,0,0.0059278127104573555
0.85,s3_2node_3x,lit_blacklist,6,46414,18.124063968658447,149551,0.018435011787987527,0.01788829769309075,0.029878176963226366,0.037035627799790305,0.0450814001137965,0.13467496149125324,2.07038301996143,2719.109090909091,2718.2545454545457,0.00031427406035399293,0,0.005830786821886848
0.85,s3_2node_3x,lit_blacklist,8,80345,17.947020769119263,149542,0.018225725532186862,0.01776148532235311,0.029532219417556498,0.03603092728972033,0.039983574760585075,0.1196684903844929,2.0285987706430633,2718.9454545454546,2718.3636363636365,0.00021398670607588504,0,0.005918069839911196
0.85,s3_2node_3x,no_mitigation,0,91953,17.76340126991272,148954,0.018868051596865425,0.01722772195372624,0.030686495817202047,0.08200587439981193,0.11506484665136124,0.1614072040826997,4.760111326388955,2708.2545454545457,2652.2545454545457,0.020677524604911582,0,0.027988506518791038
0.85,s3_2node_3x,no_mitigation,1,4413,17.74602746963501,149172,0.01889269070323404,0.01725390637809987,0.03067831850272086,0.08258590511380076,0.11476975965676889,0.15479761870930986,4.786504766168537,2712.2181818181816,2655.090909090909,0.02106293406269273,0,0.027739790309173302
0.85,s3_2node_3x,no_mitigation,4,27943,17.545599937438965,149381,0.018823694731823996,0.017249870940613476,0.030000000000001137,0.0820839205920409,0.1138924998023133,0.1408818775995897,4.758523752127368,2716.018181818182,2659.7272727272725,0.020725527342834765,0,0.028089248297976314
0.85,s3_2node_3x,no_mitigation,2,94012,18.06394076347351,149174,0.018790719750390674,0.01720241640059328,0.02997779576295754,0.0821896717620476,0.11270074591581718,0.1442029387813406,4.777798063254243,2712.2545454545457,2655.3636363636365,0.020975505114832343,0,0.028041079544692774
0.85,s3_2node_3x,no_mitigation,5,68423,17.75689172744751,149067,0.018815115144560114,0.017224329913842595,0.02998385645734699,0.0823721835345985,0.1125242747770356,0.17290161667969528,4.782315709617176,2710.309090909091,2653.1454545454544,0.02109118718428626,0,0.027940456304883038
0.85,s3_2node_3x,no_mitigation,7,23189,17.983238458633423,149133,0.018901088814012337,0.017292944721673642,0.03035417851701538,0.08273534142006936,0.11429015430636312,0.15337945981002044,4.784340825213838,2711.509090909091,2654.8,0.02091421751054428,0,0.028156075449431044
0.85,s3_2node_3x,no_mitigation,6,30002,18.198756217956543,149248,0.018948497556128097,0.017352858452573727,0.03055049866400558,0.0827156996818456,0.11431801049017633,0.14971717625760306,4.766690162771277,2713.6,2656.8545454545456,0.020911503001715265,0,0.027906571612349915
0.85,s3_2node_3x,no_mitigation,3,97646,18.84726095199585,149978,0.019034850644059763,0.01739776755190725,0.03074489043984627,0.08286264272355491,0.114406560471665,0.14688875797758527,4.762831925207036,2726.8727272727274,2669.5636363636363,0.021016415740975344,0,0.027970769046126765
0.85,s3_2node_3x,no_mitigation,9,62358,17.207653284072876,149243,0.01888455883664083,0.017271458439733323,0.030376701911125358,0.08239263826199965,0.11468435466954459,0.14966462899538158,4.770450541249823,2713.509090909091,2657.2363636363634,0.020737991061557326,0,0.028028115221484424
0.85,s3_2node_3x,no_mitigation,8,63933,18.231281042099,148955,0.018847062429516587,0.01723417695578533,0.030457422479543063,0.08194589430002246,0.1135500149119684,0.14301986927979016,4.754848143329182,2708.2727272727275,2651.672727272727,0.020898929206807425,0,0.028068879863045886
0.85,s4_4node_mixed,adaptive,0,78996,18.250743627548218,149747,0.024730775968999502,0.02026289060646036,0.0405188145575481,0.14680103339666992,0.21816962762222658,0.2938982060944042,7.244821888830893,2722.672727272727,2618.2545454545457,0.03835135261474353,0,0.050612032294470005
0.85,s4_4node_mixed,adaptive,3,21488,17.936610460281372,149673,0.02553593243698308,0.020797171558431415,0.04162851094006112,0.156092035279151,0.22635346223590677,0.3255506212338801,7.505445384272433,2721.327272727273,2621.7454545454543,0.03659310630507841,0,0.04675525979969667
0.85,s4_4node_mixed,adaptive,2,76937,18.372459173202515,149588,0.025316953508264822,0.020686381464793513,0.04051756548661504,0.17427708143001683,0.23397650881069648,0.2942947620794687,8.42472530667685,2719.7818181818184,2624.6,0.03499612268363773,0,0.04811883306147552
0.85,s4_4node_mixed,adaptive,1,19429,18.499455213546753,149750,0.026133423761955307,0.021231009594227856,0.0423814504071176,0.17418712042362114,0.24091740092224845,0.34414202560914475,8.204372931515135,2722.7272727272725,2627.9454545454546,0.03481135225375626,0,0.04442070116861436
0.85,s4_4node_mixed,adaptive,4,74878,18.40337562561035,149177,0.022865706609903447,0.019324881271600702,0.04027406643358658,0.10886853492235643,0.15381031607314666,0.2213849898223188,5.63359398654348,2712.309090909091,2598.327272727273,0.04202390448929795,0,0.05976122324487019
0.85,s4_4node_mixed,adaptive,6,53844,18.273757696151733,149066,0.022828629031379354,0.01929341847320032,0.04163682955859649,0.10809970529296566,0.15013936397738326,0.21588618743349386,5.602931665174963,2710.2909090909093,2592.6363636363635,0.04341030147719802,0,0.060047227402627024
0.85,s4_4node_mixed,adaptive,7,57478,18.27939248085022,149683,0.02579688445900313,0.02105687468584705,0.04170520053870702,0.16808558000164806,0.22308770024678187,0.31388779473081385,7.982456205365716,2721.509090909091,2625.4545454545455,0.0352945892319101,0,0.04538925596093077
0.85,s4_4node_mixed,adaptive,5,55419,18.464605569839478,149636,0.025474860118759678,0.020729619862871473,0.04301668870042974,0.1568039614977927,0.21922453106997197,0.3056359829247839,7.564246837861317,2720.6545454545453,2616.090909090909,0.03843326472239301,0,0.047882862412788364
0.85,s4_4node_mixed,adaptive,8,55903,19.06786012649536,149809,0.02476398031125312,0.021326265118222665,0.03960791331179223,0.14168939215708742,0.19746213781196822,0.23702433289729896,6.643891528668,2723.8,2644.909090909091,0.02896354691640689,0,0.03966383862117763
0.85,s4_4node_mixed,adaptive,9,8591,18.126199960708618,149328,0.024437716093736583,0.01998009096521436,0.03997034705919287,0.13403646888456144,0.19079862530920588,0.25835789997591263,6.708501433648173,2715.0545454545454,2608.927272727273,0.039088449587485266,0,0.05051296474874103
0.85,s4_4node_mixed,fixed_isolation,0,96948,18.419643878936768,149660,0.024504605274077506,0.020050960101249515,0.04128414292443753,0.12823061041538628,0.2037944447449855,0.30723134721734624,6.395235428521716,2721.090909090909,2611.4545454545455,0.040291327007884535,0,0.051677134838968325
0.85,s4_4node_mixed,fixed_isolation,2,99902,17.61489963531494,149361,0.026182858560902876,0.021296527972630486,0.04023016849769334,0.1784712619812821,0.2377598502150881,0.30885596393235915,8.38029852615632,2715.6545454545453,2628.836363636364,0.03196952350345807,0,0.042561311185650874
0.85,s4_4node_mixed,fixed_isolation,3,3536,17.825347185134888,149540,0.023300900003962673,0.019545352607535982,0.04146784998911044,0.11391651935083304,0.15804388368176736,0.21533676645780986,5.828317433726467,2718.909090909091,2606.6363636363635,0.041293299451651735,0,0.05876688511435067
0.85,s4_4node_mixed,fixed_isolation,1,1477,18.227287530899048,149247,0.02441957633779128,0.019912095818831688,0.03973310590978441,0.13917095959995512,0.21327205206611893,0.32776791813885353,6.989267270818144,2713.581818181818,2610.327272727273,0.038051016100826146,0,0.049729642806890594
0.85,s4_4node_mixed,fixed_isolation,4,33833,18.197465419769287,149614,0.024643266992101596,0.02014077676805659,0.039928340182449076,0.13892526918234535,0.21602789873796294,0.2942889907246631,6.897711581942648,2720.2545454545457,2616.181818181818,0.03825845174916786,0,0.05044314034782841
0.85,s4_4node_mixed,fixed_isolation,5,62533,18.453917264938354,149829,0.02673648826177453,0.02195582737670776,0.041515774456549796,0.1822106479761331,0.2388766959920842,0.2919542570602047,8.298965229132499,2724.163636363636,2637.4545454545455,0.03182961909910632,0,0.042208117253669186
0.85,s4_4node_mixed,fixed_isolation,6,35892,18.33852243423462,149972,0.02412055223025293,0.019898113924473826,0.0420575339446397,0.12837475855680988,0.18507948267982102,0.24657307145056961,6.451604360296402,2726.7636363636366,2618.2727272727275,0.03978742698637079,0,0.054503507321366655
0.85,s4_4node_mixed,fixed_isolation,7,39526,18.657968282699585,149884,0.02513056347108896,0.021622756396686427,0.04154346109417731,0.13665259645785377,0.20172790958471115,0.29273425467426506,6.319850899249601,2725.163636363636,2642.6363636363635,0.030283419177497266,0,0.039924208054228603
0.85,s4_4node_mixed,fixed_isolation,8,69823,18.526453256607056,149613,0.025123698706135244,0.02058681215137881,0.04084174965858831,0.1509710319230448,0.20911565718173944,0.2852286862203215,7.33338560690823,2720.2363636363634,2617.1454545454544,0.037897776262757914,0,0.048979700961814816
0.85,s4_4node_mixed,fixed_isolation,9,83368,18.060997486114502,149216,0.02438670958082404,0.01988009874684238,0.041567233159108596,0.13506695857213008,0.20094463209487104,0.25664088124411677,6.794078857057147,2713.018181818182,2604.2727272727275,0.040082832940167276,0,0.052065462148831225
0.85,s4_4node_mixed,lit_blacklist,0,86527,17.94123601913452,148970,0.024899222789447024,0.024273185924334584,0.042871127205863856,0.05263887183080925,0.06502146948559068,0.141068900371927,2.1686016823212824,2708.5454545454545,2672.0545454545454,0.013472511243874606,0,0.011874874135732027
0.85,s4_4node_mixed,lit_blacklist,2,20458,17.59370470046997,149740,0.026060914868732736,0.025455425832586975,0.04527925085530846,0.05452518411883487,0.06533802798502439,0.18196695531473317,2.141986721315579,2722.5454545454545,2671.7818181818184,0.018645652464271405,0,0.012054227327367438
0.85,s4_4node_mixed,lit_blacklist,1,77967,17.775156021118164,150068,0.026396437745242602,0.02580739408832322,0.04585754915310653,0.055697501258145314,0.0677494777179234,0.15347472928984374,2.158199354321719,2728.509090909091,2669.7272727272725,0.021543566916331264,0,0.011947916944318576
0.85,s4_4node_mixed,lit_blacklist,3,75908,17.864622592926025,149866,0.02644621384389041,0.025735426817805163,0.04639970134622917,0.05726136818498557,0.0699712030265548,0.12407959494223242,2.225001690874194,2724.836363636364,2656.927272727273,0.02492226388907424,0,0.011890622289245058
0.85,s4_4node_mixed,lit_blacklist,4,22517,17.845073699951172,149316,0.026112056195232485,0.02524198263509181,0.046231326885251,0.058687723017226655,0.07467143641546221,0.2376151759643097,2.3250044921446875,2714.836363636364,2642.8727272727274,0.026507541053872326,0,0.011633046692919714
0.85,s4_4node_mixed,lit_blacklist,6,56448,17.86549162864685,149671,0.02590560067650665,0.025476985768410287,0.044347653389104735,0.052241585191443084,0.06187475580486394,0.22847218380766066,2.050540266667616,2721.2909090909093,2684.2727272727275,0.013603169618697009,0,0.011725718409043837
0.85,s4_4node_mixed,lit_blacklist,5,52814,18.637608528137207,149866,0.026650236770006268,0.026032780629442698,0.046379995719497025,0.055483721954704635,0.06647868195237847,0.16553159312432264,2.131302174150131,2724.836363636364,2665.3454545454547,0.02183283733468565,0,0.011637062442448587
0.85,s4_4node_mixed,lit_blacklist,7,54873,18.309314012527466,149948,0.027055749188463988,0.02647302019058273,0.04669098649799847,0.05549267991793545,0.06655687285696513,0.22711702341947415,2.096197544459846,2726.327272727273,2665.1272727272726,0.022447781897724544,0,0.011830767999573185
0.85,s4_4node_mixed,lit_blacklist,8,58507,18.076697826385498,149881,0.026663759482013865,0.025808500954390468,0.04693628062122457,0.05741335077375363,0.06924287545038069,0.13089108073190836,2.2245906833262485,2725.109090909091,2652.7090909090907,0.02656774374336974,0,0.01220968635117193
0.85,s4_4node_mixed,lit_blacklist,9,94684,18.25665831565857,149747,0.02825602818801896,0.026619837902241983,0.052930743489494954,0.06922218987297343,0.08709210556994622,0.19252113787107916,2.6003986247843898,2722.672727272727,2555.8545454545456,0.06127000874808844,0,0.01171976734091501
0.85,s4_4node_mixed,no_mitigation,0,70115,18.028316497802734,150411,0.023711907266497793,0.01980109240778205,0.04314388421217785,0.11406177710006132,0.15983691977936287,0.22814450276240095,5.760378000924523,2734.7454545454543,2616.509090909091,0.04323486979010844,0,0.057435958806204335
0.85,s4_4node_mixed,no_mitigation,1,26251,17.78734564781189,149638,0.024147573246599358,0.01985972854548379,0.04082902225864897,0.12217973314979387,0.1887722525679767,0.2598249538830899,6.152135104463863,2720.690909090909,2608.4727272727273,0.04124620751413411,0,0.05324182360095698
0.85,s4_4node_mixed,no_mitigation,2,4046,17.89568567276001,149679,0.025516733430176963,0.020860466191869875,0.03981817054842056,0.16694182653461703,0.22732287119367228,0.28692487606459594,8.002785028825514,2721.4363636363637,2627.6181818181817,0.03447377387609484,0,0.04539046893685821
0.85,s4_4node_mixed,no_mitigation,3,92320,18.08933711051941,149511,0.023822266148848345,0.019738884754190167,0.041136934586651464,0.12087821312830838,0.16687519604320483,0.21828821429232548,6.12386234752439,2718.3818181818183,2604.4545454545455,0.041909959802288795,0,0.05492572452863
0.85,s4_4node_mixed,no_mitigation,4,6105,18.2918438911438,149498,0.023812284435525712,0.0197431656563829,0.04152163633796898,0.12505632907325293,0.16369100195355135,0.20400744092008694,6.334157918227396,2718.1454545454544,2607.2545454545457,0.040796532395082206,0,0.05576663232952949
0.85,s4_4node_mixed,no_mitigation,5,4530,18.295170307159424,149376,0.023699942118029955,0.019694917582133264,0.04119020981375332,0.12513818214127248,0.1970834706549987,0.2793703897733266,6.353831216577149,2715.927272727273,2604.8727272727274,0.040890102827763494,0,0.05601301413881748
0.85,s4_4node_mixed,no_mitigation,6,59964,17.644173622131348,149878,0.023691634627607573,0.019734893986908197,0.041183506215811745,0.11155821854631333,0.1821603057765697,0.23328184547513686,5.652841034784338,2725.0545454545454,2608.890909090909,0.04262800411000948,0,0.05603223955483794
0.85,s4_4node_mixed,no_mitigation,7,38461,18.283875703811646,149681,0.02139315268993975,0.018838761520477476,0.04327912622176555,0.07560162347465396,0.09320859389588956,0.12059238158683883,4.013088832430732,2721.4727272727273,2606.0545454545454,0.04241019234238146,0,0.07141186924192115
0.85,s4_4node_mixed,no_mitigation,8,42095,18.28035831451416,149196,0.023993599380692437,0.01975470068638785,0.03961946092492319,0.13355766254937607,0.19176231877994238,0.24401739951678714,6.7608041584454455,2712.6545454545453,2606.0545454545454,0.0392973001957157,0,0.0523204375452425
0.85,s4_4node_mixed,no_mitigation,9,40520,17.968780517578125,149382,0.0255482242456393,0.020744884962791588,0.03973653153305152,0.16724639574454936,0.22970602292032383,0.2951391422730847,8.062054624285727,2716.0363636363636,2623.6363636363635,0.03402016307185605,0,0.044905008635578586
0.85,s6_cascade,adaptive,1,25318,17.752918004989624,149698,0.01876421433989164,0.01809386450250461,0.030802707904863166,0.038080719300101186,0.049458295803985426,0.19956724900940515,2.10462056322075,2721.7818181818184,2719.181818181818,0.0009552565832542853,0,0.03751553126962284
0.85,s6_cascade,adaptive,0,55615,18.43318271636963,149915,0.01885246738133781,0.01813713689924512,0.030899933695145876,0.037986842475417164,0.07870659893286971,0.2362921696458926,2.0944233197577176,2725.7272727272725,2721.163636363636,0.0016742820931861387,0,0.037974852416369276
0.85,s6_cascade,adaptive,4,19625,18.283384799957275,149869,0.01891056034535151,0.018188807950920705,0.03145623358849932,0.03814624908339028,0.05072629075026104,0.19800931218021134,2.0972374432849703,2724.890909090909,2722.109090909091,0.0010208915786453503,0,0.03726587886754432
0.85,s6_cascade,adaptive,2,21684,18.577067852020264,149680,0.018783255872369196,0.01806034303538695,0.031181749057799357,0.03836541515106056,0.057663962515756034,0.19615246975331502,2.1242905007888497,2721.4545454545455,2717.927272727273,0.0012960983431320149,0,0.03767370390165687
0.85,s6_cascade,adaptive,5,89328,17.98404312133789,149530,0.018551913584195872,0.017931564486697305,0.030000000000001137,0.037199315742426284,0.05121118626240276,0.2052213322901153,2.0745159057383384,2718.7272727272725,2715.8727272727274,0.0010499565304621147,0,0.03702935865712566
0.85,s6_cascade,adaptive,3,23259,19.036075115203857,149409,0.018638758685192422,0.01792797786963618,0.030567258872412142,0.038114704941628275,0.06354340712980357,0.1963520741592255,2.125990182427738,2716.5272727272727,2712.3818181818183,0.0015260124892074775,0,0.03805660970891981
0.85,s6_cascade,adaptive,7,87269,18.098544120788574,149517,0.018827596473448123,0.017838418119325183,0.030956092127973938,0.04006630343388932,0.13913524278167097,0.2393847231951156,2.246068186420837,2718.490909090909,2704.418181818182,0.005176668873773551,0,0.04211561227151427
0.85,s6_cascade,adaptive,6,9097,18.528003931045532,150118,0.01924220572426737,0.017940818480222553,0.03139594337341104,0.04448378385982231,0.17658064386212424,0.2991963530580719,2.479473492742818,2729.418181818182,2706.927272727273,0.008240184388281219,0,0.04372560252601287
0.85,s6_cascade,adaptive,8,11156,18.41293978691101,149328,0.018594828487475432,0.017895951647165287,0.03037259856243359,0.03806776901921669,0.06693927630341942,0.19629727993489965,2.127172098458738,2715.0545454545454,2710.4727272727273,0.0016875602700096432,0,0.03819779277831351
0.85,s6_cascade,adaptive,9,14790,18.137413263320923,148969,0.01848113682083226,0.017861183234154865,0.02997507091732956,0.03742743185457386,0.05474701966884585,0.1926853045728798,2.0954620622783624,2708.5272727272727,2705.3454545454547,0.0011747410535077767,0,0.037605139324288946
0.85,s6_cascade,fixed_isolation,0,18993,18.064586400985718,149299,0.01855351622243415,0.01792055190956887,0.030000000000001137,0.0373689436432744,0.06459060029192754,0.18584189063334833,2.0852562929895506,2714.5272727272727,2710.672727272727,0.0014199693233042418,0,0.037877011902290036
0.85,s6_cascade,fixed_isolation,1,79432,18.196310997009277,149528,0.018803758080250053,0.01808708708217388,0.03133229947030215,0.03822087236269455,0.05459555356915565,0.2125899341706443,2.1131579777909044,2718.690909090909,2715.4545454545455,0.0011904124979936867,0,0.0376584987427104
0.85,s6_cascade,fixed_isolation,2,16934,18.75056028366089,150363,0.01894595804822963,0.018232988264582417,0.031191607056691592,0.03837472636418867,0.0680464653361216,0.23732785948708113,2.104686615672955,2733.8727272727274,2729.2545454545457,0.0016892453595631904,0,0.038107779174397956
0.85,s6_cascade,fixed_isolation,3,81491,18.626476287841797,149362,0.01872347134587352,0.017764774226456836,0.030272898686087044,0.03880440128066922,0.13813538256458355,0.2340899826396452,2.1843453108949933,2715.672727272727,2701.7454545454543,0.005128479800752534,0,0.04225304963779274
0.85,s6_cascade,fixed_isolation,4,11788,18.646620750427246,149695,0.018695276741919713,0.01801069788351839,0.030657017730764815,0.037919793760836734,0.05735512297861858,0.1933389515174646,2.105403910835525,2721.7272727272725,2718.4363636363637,0.001209125221283276,0,0.037683289355021875
0.85,s6_cascade,fixed_isolation,5,15422,18.26292634010315,149734,0.0187301880724587,0.018018297632119484,0.030792467214190117,0.038321464770947965,0.0711053544306703,0.1999702186073833,2.1268082897374265,2722.4363636363637,2717.490909090909,0.0018165546903174963,0,0.038281218694484885
0.85,s6_cascade,fixed_isolation,6,13847,17.928489923477173,149843,0.01884679966067008,0.01795069333583932,0.03058646657281265,0.03887141684334835,0.13324091158788803,0.2547563066310303,2.165454900047784,2724.418181818182,2712.581818181818,0.0043445472928331655,0,0.0417303444271671
0.85,s6_cascade,fixed_isolation,7,17481,17.84692406654358,148811,0.01835785142350947,0.017712897553661122,0.029848087165213144,0.037416020097071366,0.07500100763877732,0.18965128466335734,2.1123602156970507,2705.6545454545453,2700.5272727272727,0.0018950212013896823,0,0.03864633662834065
0.85,s6_cascade,fixed_isolation,8,47778,18.513457536697388,149849,0.01893552750850067,0.01821388459179829,0.031464441982842574,0.03819529587645885,0.05486309453004601,0.2023642761812745,2.097042818293588,2724.5272727272727,2721.418181818182,0.0011411487564147909,0,0.037464380810015414
0.85,s6_cascade,lit_blacklist,0,41780,18.11557626724243,148905,0.018567520800916063,0.01796161240267935,0.030337591306520993,0.037494547504621493,0.04452624063511315,0.19598563589682172,2.0874822740873977,2707.3636363636365,2706.509090909091,0.00031563748698834826,0,0.03539169268997012
0.85,s6_cascade,fixed_isolation,9,51412,18.750961780548096,149148,0.018667710380354332,0.017909264126757307,0.03090523014754093,0.03901214928358229,0.05986376790812158,0.1984000010580047,2.1783222921647716,2711.7818181818184,2706.3454545454547,0.0020047201437498325,0,0.037975701987287794
0.85,s6_cascade,lit_blacklist,1,54586,17.93243145942688,149865,0.018868736487718408,0.01814700001975922,0.03143149057503933,0.038601730614292076,0.049582959264131955,0.19435645772626486,2.127168709553143,2724.818181818182,2722.4363636363637,0.0008741200413705668,0,0.035592032829546594
0.85,s6_cascade,lit_blacklist,4,77770,17.58129119873047,149231,0.01897620650749537,0.018132943272519242,0.032681340857035224,0.03925265365705358,0.04881351352974652,0.21775061963877462,2.1647149647537685,2713.2909090909093,2711.7454545454543,0.0005695867480617298,0,0.03526077021530379
0.85,s6_cascade,lit_blacklist,3,20655,17.896188259124756,149694,0.0189366825536373,0.018219922665082322,0.03169997393698855,0.038264323365459,0.04588554267225537,0.2388518634502077,2.1001364313576856,2721.7090909090907,2720.890909090909,0.0003006132510321055,0,0.03547904391625583
