experiment,config_label,n_workers,load_factor,baseline,balancer,run_id,seed,elapsed_sec,total,avg_latency,p50_latency,p95_latency,p99_latency,p999_latency,max_latency,tail_ratio,throughput,goodput,slo_violation_rate,hedge_count,affected_ratio
E2_severity_sweep,s=1.5,16,0.7,no_mitigation,p2c,7,49,23.326656103134155,56300,0.013862658150462911,0.011336382654813626,0.023673215156398433,0.02938561342875485,0.04041329780660938,0.05357078299362428,2.592150805378575,1126.0,1125.94,5.3285968028419185e-05,0,0.049857904085257546
E2_severity_sweep,s=1.5,16,0.7,no_mitigation,p2c,8,50,23.155760526657104,55659,0.013756760963287132,0.010996445511118225,0.02354751605990586,0.029358988684308956,0.041313803506540625,0.05172895343616801,2.6698616980027623,1113.18,1113.1,7.186618516322607e-05,0,0.04994699868844212
E1_scale_invariance,N=64,64,0.7,adaptive,p2c,4,46,100.98673057556152,223568,0.013223429692532528,0.010193019659514135,0.019990408558970784,0.02646861369866822,0.02958931005238327,0.08804839235812878,2.5967391982769787,4471.36,4470.92,9.840406498246619e-05,0,0.00015207900951835684
E1_scale_invariance,N=64,64,0.7,adaptive,p2c,5,47,99.30058860778809,224231,0.01324598921498394,0.010292461109877138,0.019991264230050376,0.026280769260027106,0.029507407719209938,0.08914030168763176,2.553399908871827,4484.62,4484.12,0.00011149216656037747,0,0.00015162934652211335
E1_scale_invariance,N=64,64,0.7,adaptive,p2c,6,48,101.53878927230835,223624,0.013212588353188438,0.010167138103883033,0.019973269999418262,0.026349065305572874,0.02944839617440572,0.0805471325908016,2.5915911671849563,4472.48,4471.98,0.0001117947984116195,0,0.00014756913390333775
E1_scale_invariance,N=64,64,0.7,adaptive,p2c,7,49,101.85487604141235,224347,0.013249120519018581,0.010264853792484985,0.019998698518741875,0.02639771582496568,0.029485590240386498,0.08881310087244643,2.5716601871418514,4486.94,4486.52,9.360499583234899e-05,0,0.00014709356487940556
E2_severity_sweep,s=1.5,16,0.7,no_mitigation,p2c,9,51,23.11249876022339,56049,0.013867282104082343,0.011296798589931711,0.023799494321528412,0.029357598401947176,0.04041766646125414,0.05551914420294679,2.5987538122625446,1120.98,1120.94,3.568306303413085e-05,0,0.04929615158165177
E2_severity_sweep,s=1.5,16,0.7,fixed_shedding,p2c,0,42,24.919541835784912,56345,0.013912319385486054,0.01190783046931898,0.02309198898018536,0.02818895543765876,0.03259608676220823,0.04253144737452885,2.367262072657885,1126.9,1126.9,0.0,66,0.007489573165320791
E2_severity_sweep,s=1.5,16,0.7,fixed_shedding,p2c,1,43,24.81201481819153,56032,0.013839083866476266,0.011740627380264712,0.02289435809814202,0.02791979259996059,0.03211717457754378,0.043346848472932464,2.3780494598518715,1120.64,1120.64,0.0,117,0.008780696744717304
E2_severity_sweep,s=1.5,16,0.7,fixed_shedding,p2c,2,44,24.875887870788574,56112,0.013934561998171134,0.011903137253998608,0.02328543693467093,0.02828889975140825,0.03352254993178769,0.04567056347297438,2.376591914195158,1122.24,1122.24,0.0,124,0.008055317935557457
E2_severity_sweep,s=1.5,16,0.7,fixed_shedding,p2c,3,45,24.256919622421265,55768,0.013820300560205336,0.011727131620808962,0.022685321016249895,0.027885668085321072,0.033094995764343466,0.044432294677415385,2.3778762775920357,1115.36,1115.36,0.0,388,0.01213957825276144
E2_severity_sweep,s=1.5,16,0.7,fixed_shedding,p2c,4,46,24.199862003326416,55754,0.013810729506385205,0.011674647181315834,0.022725011287445085,0.027925530387418872,0.03179144328184724,0.03875833987490651,2.3919806700549406,1115.08,1115.08,0.0,146,0.00853750403558489
E2_severity_sweep,s=1.5,16,0.7,fixed_shedding,p2c,6,48,22.024044275283813,55530,0.01367326718370856,0.011398482266083754,0.02216760980663074,0.027641076477087793,0.03139180729510518,0.043145560394162175,2.42497867977862,1110.6,1110.6,0.0,109,0.00763551233567441
E2_severity_sweep,s=1.5,16,0.7,fixed_shedding,p2c,8,50,20.35033106803894,55825,0.013842146147096489,0.011721325959511475,0.022785681699775732,0.02794228251914377,0.03307272888703479,0.03932291679160116,2.3838840943135375,1116.5,1116.5,0.0,130,0.008490819525302284
E2_severity_sweep,s=1.5,16,0.7,fixed_shedding,p2c,5,47,22.683078289031982,55994,0.013798568596108642,0.011670021149029708,0.022717800333145095,0.02797535367683297,0.03211700905536238,0.04124287070636612,2.3971981986647,1119.88,1119.88,0.0,127,0.00825088402328821
E2_severity_sweep,s=1.5,16,0.7,fixed_shedding,p2c,7,49,21.348464012145996,56548,0.014001242231823379,0.012189702117520795,0.02329527976643549,0.028261802818417683,0.03348069430257725,0.04040073406869027,2.3184982328481802,1130.96,1130.96,0.0,217,0.009602461625521681
E2_severity_sweep,s=1.5,16,0.7,fixed_shedding,p2c,9,51,20.523911952972412,55731,0.013786910711685915,0.01166258984249069,0.022574817902347277,0.027817440733647912,0.0325011012931469,0.04292476410242507,2.3851855470643177,1114.62,1114.62,0.0,95,0.0082539340761874
E2_severity_sweep,s=1.5,16,0.7,fixed_isolation,p2c,1,43,19.785486221313477,56104,0.013927949644090264,0.011896230060541413,0.023086956988100656,0.028080213368305993,0.03319767182859965,0.043346848472932464,2.360429583607769,1122.08,1122.08,0.0,0,0.0010159703407956653
E2_severity_sweep,s=1.5,16,0.7,fixed_isolation,p2c,0,42,20.583472967147827,56374,0.013987423721450768,0.012007028777732742,0.02346473323054461,0.028306942862009382,0.033518981663187064,0.04253144737452885,2.357531025036363,1127.48,1127.48,0.0,0,0.000904672366693866
E2_severity_sweep,s=1.5,16,0.7,fixed_isolation,p2c,2,44,14.946861505508423,56347,0.014001912595386226,0.012053531620345836,0.02340587260045978,0.02830854503648425,0.03385400645862566,0.041669868306811964,2.348568529799238,1126.94,1126.94,0.0,0,0.0009760945569418071
E2_severity_sweep,s=1.5,16,0.7,fixed_isolation,p2c,3,45,14.249202489852905,55783,0.01388489294141248,0.011767504393375816,0.023092988300643207,0.028088981502113697,0.03362100270812387,0.044432294677415385,2.3869956248264157,1115.66,1115.66,0.0,0,0.001075596507896671
E2_severity_sweep,s=1.5,16,0.7,fixed_isolation,p2c,4,46,12.016769409179688,55863,0.01391771508999013,0.011825557198193337,0.02311198463459334,0.027984813330621524,0.03241134275149501,0.04448456315425631,2.3664688996554797,1117.26,1117.26,0.0,0,0.0009845514920430339
E2_severity_sweep,s=1.5,16,0.7,fixed_isolation,p2c,8,50,9.964543104171753,55924,0.013879607594178072,0.011785500151756167,0.022991525905235122,0.027999848143621074,0.03243632962770619,0.03993133369807467,2.3757878565254433,1118.48,1118.48,0.0,0,0.0010550032186538874
E2_severity_sweep,s=1.5,16,0.7,adaptive,p2c,1,43,6.2678916454315186,56094,0.01392923844434573,0.01188977347100817,0.023097044830093158,0.028080478800726283,0.03327105044126912,0.043346848472932464,2.361733709157476,1121.88,1121.88,0.0,2,0.001301386957606874
E2_severity_sweep,s=1.5,16,0.7,fixed_isolation,p2c,5,47,13.866060733795166,55834,0.0138702900035378,0.011786727102141015,0.022987674718388716,0.028028970469202424,0.03319051629099476,0.04374030972041254,2.378011319538489,1116.68,1116.68,0.0,0,0.000967152631013361
E2_severity_sweep,s=1.5,16,0.7,fixed_isolation,p2c,6,48,14.088399887084961,55640,0.01377586720186957,0.01155873143781605,0.022664148452240813,0.027933136753361225,0.03209177579131332,0.043145560394162175,2.4166265047022337,1112.8,1112.8,0.0,0,0.00100647016534867
E2_severity_sweep,s=1.5,16,0.7,adaptive,p2c,0,42,7.672374486923218,56345,0.013912319385486054,0.01190783046931898,0.02309198898018536,0.02818895543765876,0.03259608676220823,0.04253144737452885,2.367262072657885,1126.9,1126.9,0.0,66,0.007489573165320791
E2_severity_sweep,s=1.5,16,0.7,fixed_isolation,p2c,7,49,12.68270754814148,56588,0.014105270355153075,0.012308451343599813,0.02370164339152829,0.028423371894027903,0.03325474710416938,0.04040073406869027,2.309256550687636,1131.76,1131.76,0.0,0,0.0009896091044037606
E2_severity_sweep,s=1.5,16,0.7,adaptive,p2c,3,45,6.000203847885132,55814,0.013887080098265942,0.011781611563707273,0.023062816030166727,0.028079312036151875,0.03357380310888393,0.044432294677415385,2.383316737639606,1116.28,1116.28,0.0,32,0.0018095818253484788
E2_severity_sweep,s=1.5,16,0.7,adaptive,p2c,4,46,6.265958309173584,55864,0.013916164985511568,0.011830668399500865,0.02311066614090542,0.0280081181676676,0.03257152284257621,0.04448456315425631,2.367416381043125,1117.28,1117.28,0.0,50,0.0021480738937419445
E2_severity_sweep,s=1.5,16,0.7,adaptive,p2c,5,47,6.256194829940796,55790,0.013863030773617283,0.011766964366579202,0.02295560539193725,0.028040716541291675,0.033517690320163676,0.04374030972041254,2.3830034380773304,1115.8,1115.8,0.0,20,0.0016848897651908943
E2_severity_sweep,s=1.5,16,0.7,adaptive,p2c,6,48,6.17808985710144,55624,0.013767283616977538,0.01155179558540631,0.022635643298803562,0.027904999781667633,0.032054212083185915,0.043145560394162175,2.415641756760374,1112.48,1112.48,0.0,33,0.0018157629800086294
E2_severity_sweep,s=1.5,16,0.7,fixed_isolation,p2c,9,51,10.991309642791748,55767,0.013852024227268046,0.011727532108920968,0.022904578516225623,0.02802018840033973,0.033173822722493744,0.04292476410242507,2.3892655453934055,1115.34,1115.34,0.0,0,0.0010579733534168954
E2_severity_sweep,s=1.5,16,0.7,adaptive,p2c,2,44,10.64565396308899,56348,0.014003485071563118,0.01206923438309282,0.023406638440479455,0.028314285868946482,0.03372255453933414,0.041669868306811964,2.3459885664835984,1126.96,1126.96,0.0,45,0.0019699013274650386
E2_severity_sweep,s=2.0,16,0.7,no_mitigation,p2c,0,42,10.021731615066528,56418,0.014320691206316792,0.011560973736180813,0.025134212329736803,0.03852374025144502,0.05615732312694054,0.07421194910073581,3.3322227980574413,1128.36,1125.14,0.002853699174022475,0,0.040182211350987276
E2_severity_sweep,s=1.5,16,0.7,adaptive,p2c,9,51,10.225649118423462,55759,0.013850924903653299,0.011738250660656036,0.02290521165080008,0.027998673953718953,0.03306973881832559,0.04292476410242507,2.385250985273656,1115.18,1115.18,0.0,21,0.001954841370899765
E2_severity_sweep,s=2.0,16,0.7,no_mitigation,p2c,1,43,11.503842830657959,56136,0.01435087787148497,0.011546596915110285,0.025288684522522864,0.03901554640799418,0.05676123065354641,0.07571530179557762,3.3789649621298423,1122.72,1118.6,0.0036696593986033916,0,0.04052657830981901
E2_severity_sweep,s=1.5,16,0.7,adaptive,p2c,7,49,13.846431493759155,56576,0.014086444565358642,0.012292750907294092,0.023602521534359155,0.028341575603784364,0.033335292192670604,0.04040073406869027,2.3055519319900526,1131.52,1131.52,0.0,47,0.0019266119909502263
E2_severity_sweep,s=1.5,16,0.7,adaptive,p2c,8,50,13.573498725891113,55849,0.01386933177171602,0.011772114518429078,0.022979380080398924,0.027998054120693307,0.0324327148547259,0.03993133369807467,2.378336880503732,1116.98,1116.98,0.0,36,0.00177263693172662
E2_severity_sweep,s=2.0,16,0.7,no_mitigation,p2c,2,44,12.337360620498657,55853,0.014277459686344533,0.011358081800146635,0.0251554172028399,0.03843016722034233,0.05629966806730619,0.07449323345120007,3.3835085797538618,1117.06,1113.74,0.002972087443825757,0,0.04064240058725583
E1_scale_invariance,N=64,64,0.7,adaptive,p2c,8,50,75.54845666885376,224891,0.013272310482148199,0.010333421557035649,0.020196844235513822,0.026586548681051175,0.029564316235992028,0.08447467232983286,2.572869841253052,4497.82,4497.48,7.559217576514845e-05,0,0.00014673775295587642
E2_severity_sweep,s=2.0,16,0.7,no_mitigation,p2c,3,45,12.367869138717651,55770,0.014228700467431276,0.011312739310936237,0.024895997563661072,0.038351526852347155,0.055548590603443686,0.0780701902406733,3.390118502533866,1115.4,1112.18,0.002886856733010579,0,0.040236686390532544
E2_severity_sweep,s=2.0,16,0.7,no_mitigation,p2c,5,47,11.868694067001343,56077,0.014330016766361956,0.011521859583851324,0.025423041393213445,0.03863688701293081,0.05679208862022682,0.07918350699102916,3.353355136099997,1121.54,1117.84,0.003299035255095672,0,0.04055138470317599
E2_severity_sweep,s=2.0,16,0.7,no_mitigation,p2c,4,46,12.331766605377197,56124,0.01428699507929323,0.011435019651814926,0.025239078603459027,0.03840156786536747,0.05614130187101306,0.08764274549071871,3.3582424022570443,1122.48,1119.5,0.0026548357209037134,0,0.0400541657757822
E2_severity_sweep,s=2.0,16,0.7,no_mitigation,p2c,8,50,11.416229486465454,55658,0.014214704727311416,0.01121907134615796,0.02509069286146363,0.03865345720834313,0.05627444187479824,0.07615816784826279,3.4453348245779933,1113.16,1110.1,0.002748930971288943,0,0.040712925365625784
E2_severity_sweep,s=2.0,16,0.7,no_mitigation,p2c,9,51,11.576133012771606,56049,0.014327209020307827,0.011491406262798876,0.02520689388321564,0.03906837894896924,0.056657105248713875,0.07645891590453147,3.399790944250686,1120.98,1117.2,0.0033720494567253652,0,0.04021481203946547
E2_severity_sweep,s=2.0,16,0.7,no_mitigation,p2c,6,48,12.673064947128296,55951,0.014267293925409355,0.011406201209524625,0.02512921757989872,0.03820181329468397,0.05572729950819314,0.07491463443778912,3.3492143960062672,1119.02,1115.7,0.0029668817358045434,0,0.040463977408804135
E2_severity_sweep,s=2.0,16,0.7,fixed_shedding,p2c,1,43,11.658114433288574,55943,0.01387650371399141,0.011738150279459347,0.022853574493597498,0.028012475547853768,0.03511852245413293,0.05766298996363339,2.3864471727605117,1118.86,1118.78,7.150134958797347e-05,230,0.009187923422054592
E2_severity_sweep,s=2.0,16,0.7,fixed_shedding,p2c,2,44,10.557830333709717,55960,0.013941973282914006,0.011828006893673582,0.023091594563909888,0.028294354969004655,0.0352516654385647,0.05177486350924454,2.3921490089880137,1119.2,1119.18,1.78699070764832e-05,320,0.010418155825589706
E1_scale_invariance,N=64,64,0.7,adaptive,p2c,9,51,74.85963726043701,224021,0.01321159099946653,0.01018896769634381,0.019977078950430993,0.026299005319266655,0.029462830256371655,0.08944869930404309,2.5811255961390223,4480.42,4480.06,8.034961008119775e-05,0,0.00014730761848219585
E2_severity_sweep,s=2.0,16,0.7,no_mitigation,p2c,7,49,13.669710874557495,56299,0.014350305596586488,0.011569398657137242,0.025416009088519684,0.038957765725862695,0.056528815806348685,0.07954264882245354,3.367311204358005,1125.98,1122.34,0.0032327394802749605,0,0.04058686655180376
E2_severity_sweep,s=2.0,16,0.7,fixed_shedding,p2c,3,45,9.056888580322266,55651,0.01385472372332049,0.011632288324086915,0.022737307325156664,0.028033443519664303,0.03573615445139699,0.058144281571037126,2.4099680766694553,1113.02,1112.88,0.00012578390325420927,407,0.011158829131551994
E2_severity_sweep,s=2.0,16,0.7,fixed_shedding,p2c,5,47,7.860793828964233,55936,0.013878091244776635,0.011781969049669883,0.022786710375039654,0.028094708116522506,0.034465398492113,0.05767232329329808,2.384551172905151,1118.72,1118.68,3.5755148741418764e-05,302,0.010494136155606407
E2_severity_sweep,s=2.0,16,0.7,fixed_shedding,p2c,0,42,13.926106452941895,56318,0.01394003641430284,0.011947366897185674,0.022974588186002076,0.028093837572417967,0.03478115862617035,0.05034282233037857,2.3514668808769708,1126.36,1126.34,1.7756312369047198e-05,175,0.009481870805071202
E2_severity_sweep,s=2.0,16,0.7,fixed_shedding,p2c,4,46,8.55583930015564,55707,0.013831112591824643,0.011606462678408036,0.02271029092495666,0.02795364876298571,0.034002143568231176,0.051838949226887365,2.408455490490569,1114.14,1114.12,1.7951065395731238e-05,108,0.008454951801389412
E2_severity_sweep,s=2.0,16,0.7,fixed_shedding,p2c,8,50,6.275212287902832,55752,0.013875140097484863,0.011684352157427469,0.02272035024174652,0.02806218208725986,0.034224140673656,0.0587613312836357,2.4016891744760867,1115.04,1115.0,3.587315253264457e-05,223,0.009470512268618166
E2_severity_sweep,s=2.0,16,0.7,fixed_shedding,p2c,9,51,6.046729564666748,55569,0.013835282051314166,0.01169794218028386,0.022456957496918048,0.027886432894604168,0.03450793295045236,0.055419436797002675,2.383875083739513,1111.38,1111.26,0.00010797387032338174,322,0.010977343482877143
E2_severity_sweep,s=2.0,16,0.7,fixed_isolation,p2c,0,42,6.036983489990234,56374,0.013992881535876045,0.012004485897378459,0.023472200367574733,0.028337575661302374,0.034290523130474426,0.039878709277161306,2.3605821943187704,1127.48,1127.48,0.0,0,0.0007450243019831837
E2_severity_sweep,s=2.0,16,0.7,fixed_shedding,p2c,6,48,8.224976062774658,55597,0.013723647049673143,0.01143112679424263,0.022141436693216568,0.027867348620999342,0.034297928543678156,0.056353310773126,2.437847914961011,1111.94,1111.86,7.19463280392827e-05,202,0.009892620105401371
E2_severity_sweep,s=2.0,16,0.7,fixed_isolation,p2c,2,44,6.0868024826049805,56347,0.01400996571552491,0.012057916634582,0.023422036475240302,0.028359510693174318,0.03437654033399138,0.05177486350924454,2.35194118126837,1126.94,1126.92,1.774717376257831e-05,0,0.0007986228193160239
E2_severity_sweep,s=2.0,16,0.7,fixed_isolation,p2c,4,46,6.44055700302124,55863,0.013923493650954239,0.01182387500314519,0.02312959897814152,0.028029239903368076,0.033764388345603774,0.051838949226887365,2.370562941160339,1117.26,1117.24,1.7900936218964253e-05,0,0.0008234430660723556
E2_severity_sweep,s=2.0,16,0.7,fixed_isolation,p2c,5,47,6.055018186569214,55834,0.01388099239711966,0.01178945946981802,0.023029100196014694,0.02805988131293534,0.034548527001997,0.05767232329329808,2.380082088137368,1116.68,1116.64,3.582046781530967e-05,0,0.0008417809936597772
E2_severity_sweep,s=2.0,16,0.7,fixed_shedding,p2c,7,49,9.314040184020996,56464,0.014051661681131172,0.012200995119741265,0.02337347079606981,0.02832252467902934,0.034549927338729726,0.059761097780539174,2.3213290720199837,1129.28,1129.2,7.084159818645509e-05,213,0.00901459336922641
E2_severity_sweep,s=2.0,16,0.7,fixed_isolation,p2c,6,48,6.35013747215271,55640,0.013786376054460751,0.01156099294626145,0.022710037273689202,0.02801217681990494,0.03405521302300233,0.056353310773126,2.422990564055608,1112.8,1112.72,7.189072609633358e-05,0,0.0008447160316319194
E2_severity_sweep,s=2.0,16,0.7,fixed_isolation,p2c,7,49,6.175781011581421,56588,0.014114965873052658,0.012314584814099305,0.023729687474994213,0.02847253959604277,0.03416233535399109,0.059761097780539174,2.312099029391862,1131.76,1131.7,5.301477345020146e-05,0,0.000812893192903089
E2_severity_sweep,s=2.0,16,0.7,fixed_isolation,p2c,8,50,6.275670766830444,55924,0.013889078748108538,0.011787549462209057,0.023021673545989784,0.028062255741652536,0.03314421614194417,0.0587613312836357,2.3806691824810806,1118.48,1118.44,3.576282097131822e-05,0,0.0008583077033116372
E2_severity_sweep,s=2.0,16,0.7,adaptive,p2c,1,43,6.276330947875977,56104,0.013939030708386254,0.011900101721321832,0.02311893686908668,0.028134534161937886,0.03461069765728759,0.05766298996363339,2.3642263587989545,1122.08,1122.0,7.129616426636246e-05,0,0.0008199058890631684
E2_severity_sweep,s=2.0,16,0.7,fixed_isolation,p2c,1,43,9.432153224945068,56104,0.013939030708386254,0.011900101721321832,0.02311893686908668,0.028134534161937886,0.03461069765728759,0.05766298996363339,2.3642263587989545,1122.08,1122.0,7.129616426636246e-05,0,0.0008199058890631684
E2_severity_sweep,s=2.0,16,0.7,fixed_isolation,p2c,3,45,9.309352159500122,55783,0.013894271462847578,0.011770358334494802,0.023108520853899243,0.0281345955558799,0.03525403762601668,0.058144281571037126,2.390292186213842,1115.66,1115.52,0.00012548625925461163,0,0.0008604772063173368
E2_severity_sweep,s=2.0,16,0.7,adaptive,p2c,2,44,6.659783601760864,56347,0.01400996571552491,0.012057916634582,0.023422036475240302,0.028359510693174318,0.03437654033399138,0.05177486350924454,2.35194118126837,1126.94,1126.92,1.774717376257831e-05,0,0.0007986228193160239
E2_severity_sweep,s=2.0,16,0.7,adaptive,p2c,4,46,6.654457092285156,55863,0.013923493650954239,0.01182387500314519,0.02312959897814152,0.028029239903368076,0.033764388345603774,0.051838949226887365,2.370562941160339,1117.26,1117.24,1.7900936218964253e-05,0,0.0008234430660723556
E2_severity_sweep,s=2.0,16,0.7,adaptive,p2c,5,47,6.333106756210327,55834,0.01388099239711966,0.01178945946981802,0.023029100196014694,0.02805988131293534,0.034548527001997,0.05767232329329808,2.380082088137368,1116.68,1116.64,3.582046781530967e-05,0,0.0008417809936597772
E2_severity_sweep,s=2.0,16,0.7,adaptive,p2c,6,48,6.147233009338379,55640,0.013786376054460751,0.01156099294626145,0.022710037273689202,0.02801217681990494,0.03405521302300233,0.056353310773126,2.422990564055608,1112.8,1112.72,7.189072609633358e-05,0,0.0008447160316319194
E2_severity_sweep,s=2.0,16,0.7,fixed_isolation,p2c,9,51,9.154340744018555,55767,0.013862382204751233,0.011729464090400654,0.02293040242534303,0.028071155724645237,0.03381715705095955,0.055419436797002675,2.3932172440528254,1115.34,1115.22,0.0001075905105169724,0,0.0008607240841357792
E2_severity_sweep,s=2.0,16,0.7,adaptive,p2c,0,42,9.264022827148438,56374,0.013992881535876045,0.012004485897378459,0.023472200367574733,0.028337575661302374,0.034290523130474426,0.039878709277161306,2.3605821943187704,1127.48,1127.48,0.0,0,0.0007450243019831837
E2_severity_sweep,s=2.0,16,0.7,adaptive,p2c,7,49,6.565068960189819,56588,0.014114965873052658,0.012314584814099305,0.023729687474994213,0.02847253959604277,0.03416233535399109,0.059761097780539174,2.312099029391862,1131.76,1131.7,5.301477345020146e-05,0,0.000812893192903089
E2_severity_sweep,s=2.0,16,0.7,adaptive,p2c,9,51,6.160448312759399,55767,0.013862382204751233,0.011729464090400654,0.02293040242534303,0.028071155724645237,0.03381715705095955,0.055419436797002675,2.3932172440528254,1115.34,1115.22,0.0001075905105169724,0,0.0008607240841357792
E2_severity_sweep,s=2.0,16,0.7,adaptive,p2c,3,45,9.330163717269897,55783,0.013894271462847578,0.011770358334494802,0.023108520853899243,0.0281345955558799,0.03525403762601668,0.058144281571037126,2.390292186213842,1115.66,1115.52,0.00012548625925461163,0,0.0008604772063173368
E2_severity_sweep,s=3.0,16,0.7,no_mitigation,p2c,0,42,6.101118803024292,56415,0.014969735557979265,0.011842182767667353,0.025930038114389112,0.05925033101215336,0.08812367814861694,0.11449237435396498,5.003328539559803,1128.3,1107.62,0.018328458743242047,0,0.028644863954622
E2_severity_sweep,s=3.0,16,0.7,no_mitigation,p2c,1,43,6.142177581787109,56136,0.014984766073577961,0.011790836637098678,0.025982894306650905,0.05964180455488308,0.08731348904888224,0.11993630534861133,5.0583182848302854,1122.72,1101.96,0.018490808037622916,0,0.02876941712982756
E2_severity_sweep,s=3.0,16,0.7,no_mitigation,p2c,4,46,5.959627151489258,56124,0.014940762402676394,0.011689106064757482,0.026037178425254125,0.05924271421774112,0.0876247941930639,0.11935055526192251,5.068198875905251,1122.48,1101.96,0.018280949326491342,0,0.028650844558477658
E2_severity_sweep,s=3.0,16,0.7,no_mitigation,p2c,3,45,6.639751672744751,55768,0.014884377284091239,0.01160802761354418,0.025811322485478874,0.05904836961109962,0.08751858005445737,0.11880636105961884,5.086856404631766,1115.36,1095.06,0.018200401664036723,0,0.028851671209295653
E2_severity_sweep,s=2.0,16,0.7,adaptive,p2c,8,50,9.718358516693115,55924,0.013889078748108538,0.011787549462209057,0.023021673545989784,0.028062255741652536,0.03314421614194417,0.0587613312836357,2.3806691824810806,1118.48,1118.44,3.576282097131822e-05,0,0.0008583077033116372
E2_severity_sweep,s=3.0,16,0.7,no_mitigation,p2c,6,48,6.508765459060669,55948,0.014889221272329304,0.011675338055770368,0.02594867190537542,0.05866546288425616,0.0865051068126098,0.11025852394495672,5.0247335540971,1118.96,1098.68,0.018123972259955674,0,0.028919711160363196
E2_severity_sweep,s=3.0,16,0.7,no_mitigation,p2c,5,47,7.118819236755371,56077,0.014966741216872644,0.01176849848614836,0.026215254650722383,0.059590771456148266,0.08677700684067248,0.11992652728357456,5.063583219752902,1121.54,1100.88,0.01842109955953421,0,0.028853184014836743
E2_severity_sweep,s=3.0,16,0.7,no_mitigation,p2c,2,44,8.999227285385132,55851,0.014923206893060164,0.011695801267862294,0.026031703402622952,0.059028223258767554,0.08748218145663424,0.12213522914512254,5.046958468845159,1117.02,1096.96,0.017958496714472437,0,0.028898318740935704
E2_severity_sweep,s=3.0,16,0.7,no_mitigation,p2c,9,51,6.519490957260132,56048,0.014958740636740716,0.011784446957072703,0.026049585857024125,0.05929555515131581,0.0873159225855556,0.11364709414223029,5.031679073893938,1120.96,1100.12,0.018591207536397373,0,0.02868969454753069
E2_severity_sweep,s=3.0,16,0.7,no_mitigation,p2c,8,50,7.4641077518463135,55658,0.014868293705622924,0.011507385526336122,0.0258055260236082,0.05916056234629686,0.08805091586571256,0.11934826202249127,5.141095013363405,1113.16,1092.6,0.018469941428006755,0,0.028998526716734342
E2_severity_sweep,s=3.0,16,0.7,fixed_shedding,p2c,0,42,7.027844429016113,56279,0.014020280384520094,0.011894398981645793,0.02373377175123128,0.029696676016466778,0.03811555427020853,0.06726452109213099,2.4966941215181717,1125.58,1125.12,0.00040867819257627176,84,0.006840917571385419
E2_severity_sweep,s=3.0,16,0.7,fixed_shedding,p2c,1,43,6.716694355010986,55957,0.013957249360923437,0.011725051525566244,0.02353383045913091,0.029565064571534957,0.04167366614766563,0.08826811280013835,2.5215296075304163,1119.14,1118.36,0.0006969637400146541,59,0.006969637400146541
E2_severity_sweep,s=3.0,16,0.7,fixed_shedding,p2c,2,44,6.513625621795654,56112,0.014060713396924966,0.011874702037670382,0.02404757752421939,0.02999999999999936,0.041883544231099724,0.0854034345321164,2.526379180280035,1122.24,1121.54,0.00062375249500998,169,0.00793056743655546
E2_severity_sweep,s=3.0,16,0.7,fixed_shedding,p2c,5,47,6.318887233734131,56010,0.01391053808759656,0.01163945992425397,0.023343648497185843,0.029411850956491264,0.03840618647700018,0.08464158571410252,2.526908563446634,1120.2,1119.56,0.000571326548830566,84,0.006766648812712016
E2_severity_sweep,s=3.0,16,0.7,fixed_shedding,p2c,6,48,6.352583885192871,55431,0.01380678515950483,0.011400289204779313,0.02298528058700633,0.02999999999999936,0.039145739524936406,0.08764396281839026,2.6315121889559205,1108.62,1107.92,0.0006314156338510942,332,0.009471234507766412
E2_severity_sweep,s=3.0,16,0.7,no_mitigation,p2c,7,49,9.466627597808838,56299,0.015019427854569138,0.011875539968713156,0.026072275410330904,0.05985619772388623,0.08840084704718289,0.1183585990140017,5.040292726190226,1125.98,1104.68,0.018916854651059523,0,0.028774933835414483
E2_severity_sweep,s=3.0,16,0.7,fixed_shedding,p2c,7,49,6.7467310428619385,56461,0.014144414782957141,0.012164015512933446,0.02409752343258731,0.02999999999999936,0.045547136227935964,0.08907607045087573,2.46629083694457,1129.22,1128.46,0.0006730309417119782,177,0.00855457749597067
E2_severity_sweep,s=3.0,16,0.7,fixed_shedding,p2c,9,51,6.56376314163208,55700,0.013927534233706929,0.011674327552512409,0.023272248358551177,0.029664752030577852,0.04734007573267037,0.0883403501864688,2.541024474184276,1114.0,1113.08,0.0008258527827648115,110,0.007217235188509874
E2_severity_sweep,s=3.0,16,0.7,fixed_shedding,p2c,8,50,6.792256116867065,55666,0.013967832857276324,0.011698572848802158,0.02351869064960832,0.02999999999999936,0.04313042157592915,0.08946242885806832,2.564415368244779,1113.32,1112.6,0.0006467143319081666,241,0.008820464915747494
E2_severity_sweep,s=3.0,16,0.7,fixed_isolation,p2c,0,42,6.456555128097534,56374,0.014001093416405012,0.012004485897378459,0.023498513500828367,0.028396113016968726,0.03474331100316451,0.06726452109213099,2.365458484412887,1127.48,1127.24,0.00021286408628090964,0,0.000567637563415759
E2_severity_sweep,s=3.0,16,0.7,fixed_shedding,p2c,3,45,9.713966846466064,55709,0.01397269161610763,0.011726453154452088,0.023601835904590373,0.029876725248889492,0.03846368766212961,0.09692362178459568,2.547805790495691,1114.18,1113.56,0.0005564630490585004,201,0.008185391947441167
